announcement_id,company,text,timestamp,source,label,credibility_score,market_impact,source_reliability,verification_status
ann_0544,State Bank of India,Dividend of ₹29 per share declared for shareholders,2025-06-16 22:18:50.041879,NSE,legitimate,0.8823281164174984,Medium,High,Verified
ann_0545,Reliance Industries,Company signs MoU with Amazon for strategic collaboration,2025-08-08 22:18:50.041888,BSE,legitimate,0.8199395445244355,Medium,High,Verified
ann_0546,HUL,Company receives regulatory approval for expansion project,2025-07-09 22:18:50.041900,Company Website,legitimate,0.7997378934784531,Low,High,Verified
ann_0547,Kotak Mahindra Bank,Annual general meeting scheduled for 2025-09-29,2025-07-02 22:18:50.041908,NSE,legitimate,0.9016346242227056,Low,High,Verified
ann_0548,State Bank of India,Dividend of ₹24 per share declared for shareholders,2025-09-01 22:18:50.041916,BSE,legitimate,0.9040938995154311,Medium,High,Verified
ann_0549,Maruti Suzuki,Revolutionary technology breakthrough - patents worth billions,2025-08-23 22:18:50.041924,PR Agency,fraudulent,0.34625876020523844,High,Low,Unverified
ann_0550,Infosys,Board meeting scheduled to consider quarterly results on 2025-09-22,2025-07-06 22:18:50.041932,News Portal,legitimate,0.8254293125707246,Medium,High,Verified
ann_0551,Infosys,Exclusive mining rights granted in Antarctica,2025-09-03 22:18:50.041944,News Portal,fraudulent,0.2557827794606321,High,Low,Unverified
ann_0552,Larsen & Toubro,Dividend of ₹13 per share declared for shareholders,2025-07-07 22:18:50.041953,BSE,legitimate,0.9166618535844846,Low,High,Verified
ann_0553,TCS,BREAKING: Company acquired by Apple for $50 billion deal!,2025-07-03 22:18:50.041963,News Portal,fraudulent,0.1381717758765259,Low,Low,Unverified
ann_0554,Wipro,Joint venture with SpaceX for Mars mission announced,2025-08-25 22:18:50.041977,Company Website,fraudulent,0.10390711505543183,Low,Low,Unverified
ann_0555,Wipro,Merger with Tesla confirmed - stock to increase 1000%,2025-06-17 22:18:50.041988,News Portal,fraudulent,0.11872446955188812,Low,Low,Unverified
ann_0556,ITC,Annual general meeting scheduled for 2025-09-30,2025-08-04 22:18:50.041997,Company Website,legitimate,0.9419306403367551,High,High,Verified
ann_0557,ICICI Bank,Board recommends final dividend of ₹46 per share,2025-07-29 22:18:50.042006,News Portal,legitimate,0.759401506276961,Medium,High,Verified
ann_0558,Reliance Industries,Company receives regulatory approval for expansion project,2025-08-11 22:18:50.042019,PR Agency,legitimate,0.7244356481347584,High,High,Verified
ann_0559,Wipro,Board meeting scheduled to consider quarterly results on 2025-09-15,2025-07-09 22:18:50.042401,NSE,legitimate,0.7597535587594244,Medium,High,Verified
ann_0560,TCS,Company discovers oil reserves worth ₹1 lakh crore in Rajasthan,2025-07-10 22:18:50.042411,PR Agency,fraudulent,0.32112436938377303,Low,Low,Unverified
ann_0561,Larsen & Toubro,Merger with Tesla confirmed - stock to increase 1000%,2025-08-22 22:18:50.042420,PR Agency,fraudulent,0.20426765976815509,High,Low,Unverified
ann_0562,Asian Paints,Board recommends final dividend of ₹22 per share,2025-09-03 22:18:50.042429,PR Agency,legitimate,0.793238865776738,Low,High,Verified
ann_0563,HUL,BREAKING: Company acquired by Apple for $50 billion deal!,2025-06-27 22:18:50.042438,NSE,fraudulent,0.1689961074346692,Medium,Low,Unverified
ann_0564,Infosys,Company receives regulatory approval for research project,2025-07-18 22:18:50.042446,News Portal,legitimate,0.8316390058566533,High,High,Verified
ann_0565,HDFC,Rights issue approved by board at ₹734 per share,2025-09-03 22:18:50.042455,BSE,legitimate,0.8747274540620885,High,High,Verified
ann_0566,Wipro,URGENT: Stock split announced in ratio 10:1 effective immediately,2025-08-05 22:18:50.042463,NSE,fraudulent,0.2033149329388183,Low,Low,Unverified
ann_0567,Bharti Airtel,Exclusive mining rights granted in Antarctica,2025-06-13 22:18:50.042471,PR Agency,fraudulent,0.2232179671411908,High,Low,Unverified
ann_0568,Reliance Industries,Company signs MoU with Google for strategic collaboration,2025-06-07 22:18:50.042480,BSE,legitimate,0.9280301538844903,High,High,Verified
ann_0569,TCS,Dividend of ₹26 per share declared for shareholders,2025-08-19 22:18:50.042488,NSE,legitimate,0.914298310595475,High,High,Verified
ann_0570,Infosys,Dividend of ₹38 per share declared for shareholders,2025-06-15 22:18:50.042496,News Portal,legitimate,0.7853688390142843,High,High,Verified
ann_0571,Wipro,Annual general meeting scheduled for 2025-09-08,2025-08-01 22:18:50.042504,Company Website,legitimate,0.8670043780835098,High,High,Verified
ann_0572,ICICI Bank,Annual general meeting scheduled for 2025-10-04,2025-09-01 22:18:50.042511,News Portal,legitimate,0.7289789704674395,Medium,High,Verified
ann_0573,Larsen & Toubro,Annual general meeting scheduled for 2025-09-09,2025-06-27 22:18:50.042520,PR Agency,legitimate,0.823701445204473,High,High,Verified
ann_0574,Wipro,Annual general meeting scheduled for 2025-10-03,2025-07-24 22:18:50.042528,BSE,legitimate,0.8936251567095332,High,High,Verified
ann_0575,Infosys,Dividend of ₹49 per share declared for shareholders,2025-06-11 22:18:50.042536,BSE,legitimate,0.789776938952933,Medium,High,Verified
ann_0576,Infosys,Rights issue approved by board at ₹552 per share,2025-06-13 22:18:50.042544,BSE,legitimate,0.7518058566515275,Medium,High,Verified
ann_0577,Infosys,Annual general meeting scheduled for 2025-09-28,2025-06-29 22:18:50.042552,PR Agency,legitimate,0.9358788180044086,Medium,High,Verified
ann_0578,Infosys,Company launches new product line for retail market,2025-07-14 22:18:50.042560,News Portal,legitimate,0.7515295683917865,High,High,Verified
ann_0579,Titan Company,Dividend of ₹46 per share declared for shareholders,2025-09-04 22:18:50.042568,NSE,legitimate,0.8012067733506855,Low,High,Verified
ann_0580,HUL,Company launches new product line for technology market,2025-08-13 22:18:50.042577,Company Website,legitimate,0.8840868795302481,High,High,Verified
ann_0581,Maruti Suzuki,Board recommends final dividend of ₹6 per share,2025-06-15 22:18:50.042586,BSE,legitimate,0.9402609043356207,Low,High,Verified
ann_0582,Maruti Suzuki,QQ2 results show 14% growth in revenue,2025-08-10 22:18:50.042597,PR Agency,legitimate,0.873795284544842,Low,High,Verified
ann_0583,ITC,Company receives regulatory approval for research project,2025-06-25 22:18:50.042606,Company Website,legitimate,0.8783338442532456,High,High,Verified
ann_0584,Kotak Mahindra Bank,Company receives regulatory approval for manufacturing project,2025-06-23 22:18:50.042614,Company Website,legitimate,0.8070199067012596,Low,High,Verified
ann_0585,ICICI Bank,Board approves bonus issue in ratio 1:1,2025-08-06 22:18:50.042622,News Portal,legitimate,0.7610088110144138,Low,High,Verified
ann_0586,Maruti Suzuki,"EXCLUSIVE: Government grants ₹10,000 crore subsidy to company",2025-06-16 22:18:50.042630,BSE,fraudulent,0.34516554468872046,Low,Low,Unverified
ann_0587,Reliance Industries,Board approves bonus issue in ratio 1:1,2025-06-16 22:18:50.042637,PR Agency,legitimate,0.9058025891517615,High,High,Verified
ann_0588,Asian Paints,Company launches new product line for healthcare market,2025-08-08 22:18:50.042646,PR Agency,legitimate,0.8083129988592813,High,High,Verified
ann_0589,Titan Company,Board meeting scheduled to consider quarterly results on 2025-09-06,2025-06-26 22:18:50.042654,BSE,legitimate,0.8767550319966748,Low,High,Verified
ann_0590,Reliance Industries,Company discovers oil reserves worth ₹1 lakh crore in Rajasthan,2025-07-04 22:18:50.042662,News Portal,fraudulent,0.36107335277128527,Low,Low,Unverified
ann_0591,TCS,Board meeting scheduled to consider quarterly results on 2025-09-16,2025-07-02 22:18:50.042669,PR Agency,legitimate,0.8787638859129353,High,High,Verified
ann_0592,Infosys,Dividend of ₹25 per share declared for shareholders,2025-06-21 22:18:50.042677,News Portal,legitimate,0.9082552874027671,Low,High,Verified
ann_0593,Maruti Suzuki,"EXCLUSIVE: Government grants ₹10,000 crore subsidy to company",2025-06-23 22:18:50.042686,NSE,fraudulent,0.18162081421762022,Low,Low,Unverified
ann_0594,Titan Company,Company signs MoU with Google for strategic collaboration,2025-07-21 22:18:50.042694,Company Website,legitimate,0.724496305600177,High,High,Verified
ann_0595,HDFC,QQ3 results show 21% growth in revenue,2025-06-18 22:18:50.042702,Company Website,legitimate,0.8384429054736997,High,High,Verified
ann_0596,HDFC Bank,Rights issue approved by board at ₹122 per share,2025-06-08 22:18:50.042710,News Portal,legitimate,0.7392752508626834,High,High,Verified
ann_0597,TCS,Company launches new product line for healthcare market,2025-06-16 22:18:50.042717,Company Website,legitimate,0.8935004176950112,Medium,High,Verified
ann_0598,Reliance Industries,QQ3 results show 8% growth in revenue,2025-07-19 22:18:50.042728,BSE,legitimate,0.7905018870788614,Low,High,Verified
ann_0599,Bharti Airtel,Exclusive mining rights granted in Antarctica,2025-07-28 22:18:50.042736,BSE,fraudulent,0.3582175652513714,Low,Low,Unverified
ann_0600,Wipro,QQ4 results show 15% growth in revenue,2025-08-24 22:18:50.042744,News Portal,legitimate,0.8090837331983712,High,High,Verified
ann_0601,TCS,QQ3 results show 5% growth in revenue,2025-07-03 22:18:50.042752,News Portal,legitimate,0.8430529627678633,Low,High,Verified
ann_0602,ICICI Bank,Company signs MoU with Amazon for strategic collaboration,2025-08-19 22:18:50.042759,BSE,legitimate,0.7215923928898511,Medium,High,Verified
ann_0603,Maruti Suzuki,QQ4 results show 25% growth in revenue,2025-08-04 22:18:50.042767,BSE,legitimate,0.9445574586826405,Medium,High,Verified
ann_0604,State Bank of India,Company launches new product line for technology market,2025-07-19 22:18:50.042775,News Portal,legitimate,0.808986592196911,Medium,High,Verified
ann_0605,HDFC Bank,Company receives regulatory approval for research project,2025-06-12 22:18:50.042782,NSE,legitimate,0.8934322694044226,Medium,High,Verified
ann_0606,Asian Paints,Company receives regulatory approval for infrastructure project,2025-06-18 22:18:50.042790,NSE,legitimate,0.7048137374537473,Medium,High,Verified
ann_0607,Kotak Mahindra Bank,Board approves bonus issue in ratio 1:1,2025-07-24 22:18:50.042798,News Portal,legitimate,0.8609876505809827,Medium,High,Verified
ann_0608,Maruti Suzuki,Rights issue approved by board at ₹907 per share,2025-08-15 22:18:50.042806,BSE,legitimate,0.7828875292957221,Medium,High,Verified
ann_0609,HUL,Company receives regulatory approval for infrastructure project,2025-07-31 22:18:50.042819,BSE,legitimate,0.8234666382797096,Low,High,Verified
ann_0610,Bharti Airtel,Annual general meeting scheduled for 2025-09-27,2025-06-24 22:18:50.042829,BSE,legitimate,0.811194343448784,High,High,Verified
ann_0611,Kotak Mahindra Bank,"EXCLUSIVE: Government grants ₹10,000 crore subsidy to company",2025-06-18 22:18:50.042836,NSE,fraudulent,0.350733061095417,Low,Low,Unverified
ann_0612,ITC,"EXCLUSIVE: Government grants ₹10,000 crore subsidy to company",2025-08-20 22:18:50.042856,PR Agency,fraudulent,0.37218989015850357,High,Low,Unverified
ann_0613,Maruti Suzuki,Company signs MoU with Microsoft for strategic collaboration,2025-07-04 22:18:50.042865,News Portal,legitimate,0.7769011691385368,Low,High,Verified
ann_0614,Reliance Industries,Company launches new product line for automobile market,2025-07-26 22:18:50.042872,Company Website,legitimate,0.9118472550040461,Medium,High,Verified
ann_0615,Titan Company,Company signs MoU with Oracle for strategic collaboration,2025-06-11 22:18:50.042881,News Portal,legitimate,0.7095579880746383,Medium,High,Verified
ann_0616,HUL,Annual general meeting scheduled for 2025-09-13,2025-08-16 22:18:50.042888,News Portal,legitimate,0.736111702876751,Low,High,Verified
ann_0617,HDFC Bank,Rights issue approved by board at ₹916 per share,2025-06-29 22:18:50.042897,PR Agency,legitimate,0.8654391080859063,Low,High,Verified
ann_0618,HUL,URGENT: Stock split announced in ratio 10:1 effective immediately,2025-08-06 22:18:50.042904,NSE,fraudulent,0.31634306105153365,High,Low,Unverified
ann_0619,Maruti Suzuki,Board recommends final dividend of ₹14 per share,2025-06-30 22:18:50.042912,NSE,legitimate,0.763609791993787,Medium,High,Verified
ann_0620,Larsen & Toubro,Annual general meeting scheduled for 2025-09-25,2025-06-19 22:18:50.042920,BSE,legitimate,0.7055804124587626,High,High,Verified
ann_0621,Reliance Industries,Board recommends final dividend of ₹39 per share,2025-06-26 22:18:50.042928,Company Website,legitimate,0.7873287465190328,Medium,High,Verified
ann_0622,TCS,Board recommends final dividend of ₹32 per share,2025-08-17 22:18:50.042936,NSE,legitimate,0.7416430100433273,High,High,Verified
ann_0623,Bharti Airtel,Board approves bonus issue in ratio 1:1,2025-08-30 22:18:50.042944,PR Agency,legitimate,0.7189925640553163,Medium,High,Verified
ann_0624,State Bank of India,Rights issue approved by board at ₹479 per share,2025-07-02 22:18:50.042952,NSE,legitimate,0.8831625028162216,Low,High,Verified
ann_0625,Wipro,Company launches new product line for retail market,2025-07-06 22:18:50.042960,BSE,legitimate,0.7061311629132558,Low,High,Verified
ann_0626,Bharti Airtel,Company signs MoU with IBM for strategic collaboration,2025-09-02 22:18:50.042968,BSE,legitimate,0.8292541633595785,High,High,Verified
ann_0627,Infosys,Board approves bonus issue in ratio 1:1,2025-06-18 22:18:50.042975,BSE,legitimate,0.7792776840535678,High,High,Verified
ann_0628,Bharti Airtel,Annual general meeting scheduled for 2025-10-01,2025-06-13 22:18:50.042983,PR Agency,legitimate,0.776496944575967,Medium,High,Verified
ann_0629,HDFC Bank,Board recommends final dividend of ₹46 per share,2025-07-05 22:18:50.042991,PR Agency,legitimate,0.7550855239393486,Low,High,Verified
ann_0630,Wipro,BREAKING: Company acquired by Apple for $50 billion deal!,2025-07-05 22:18:50.042999,BSE,fraudulent,0.38443366780285027,Low,Low,Unverified
ann_0631,HUL,Board recommends final dividend of ₹17 per share,2025-09-01 22:18:50.043007,PR Agency,legitimate,0.8122288893056204,High,High,Verified
ann_0632,Titan Company,Board recommends final dividend of ₹13 per share,2025-07-02 22:18:50.043015,NSE,legitimate,0.8317879610597037,Medium,High,Verified
ann_0633,Maruti Suzuki,Board meeting scheduled to consider quarterly results on 2025-09-05,2025-07-01 22:18:50.043023,PR Agency,legitimate,0.9084895441806675,Medium,High,Verified
ann_0634,Bharti Airtel,Board recommends final dividend of ₹30 per share,2025-06-13 22:18:50.043031,Company Website,legitimate,0.8128630670514557,High,High,Verified
ann_0635,Bharti Airtel,Board meeting scheduled to consider quarterly results on 2025-09-24,2025-08-06 22:18:50.043039,News Portal,legitimate,0.9042975754107937,High,High,Verified
ann_0636,Asian Paints,"EXCLUSIVE: Government grants ₹10,000 crore subsidy to company",2025-08-20 22:18:50.043047,BSE,fraudulent,0.39418667252417805,Low,Low,Unverified
ann_0637,Maruti Suzuki,Board approves bonus issue in ratio 1:1,2025-06-09 22:18:50.043054,BSE,legitimate,0.7169263209680763,Low,High,Verified
ann_0638,Reliance Industries,Annual general meeting scheduled for 2025-09-18,2025-07-08 22:18:50.043062,News Portal,legitimate,0.8565923773386313,Low,High,Verified
ann_0639,Reliance Industries,Board recommends final dividend of ₹44 per share,2025-08-05 22:18:50.043070,News Portal,legitimate,0.8349467940726296,High,High,Verified
ann_0640,State Bank of India,Rights issue approved by board at ₹903 per share,2025-07-12 22:18:50.043078,BSE,legitimate,0.7288839312009847,High,High,Verified
ann_0641,HUL,Company receives regulatory approval for expansion project,2025-06-20 22:18:50.043086,PR Agency,legitimate,0.8733017510987375,High,High,Verified
ann_0642,HUL,Company receives regulatory approval for research project,2025-07-16 22:18:50.043094,BSE,legitimate,0.8909961928158435,High,High,Verified
ann_0643,HUL,QQ1 results show 14% growth in revenue,2025-07-15 22:18:50.043102,BSE,legitimate,0.9383216145396283,Medium,High,Verified
ann_0644,Kotak Mahindra Bank,QQ3 results show 14% growth in revenue,2025-06-09 22:18:50.043110,NSE,legitimate,0.7054102381647652,Low,High,Verified
ann_0645,Asian Paints,Dividend of ₹8 per share declared for shareholders,2025-07-30 22:18:50.043117,NSE,legitimate,0.8566691852239896,Medium,High,Verified
ann_0646,Bharti Airtel,Annual general meeting scheduled for 2025-09-14,2025-06-23 22:18:50.043125,NSE,legitimate,0.7467818386855103,High,High,Verified
ann_0647,HDFC,"Secret government contract worth ₹50,000 crore finalized",2025-07-17 22:18:50.043133,News Portal,fraudulent,0.21834850124794128,Low,Low,Unverified
ann_0648,HUL,Company receives regulatory approval for research project,2025-07-12 22:18:50.043141,NSE,legitimate,0.9457259292072331,Medium,High,Verified
ann_0649,Reliance Industries,Dividend of ₹46 per share declared for shareholders,2025-06-11 22:18:50.043148,PR Agency,legitimate,0.850486620925524,High,High,Verified
ann_0650,Kotak Mahindra Bank,Company launches new product line for automobile market,2025-08-09 22:18:50.043157,BSE,legitimate,0.9161920135648847,High,High,Verified
ann_0651,Reliance Industries,Company receives regulatory approval for manufacturing project,2025-08-04 22:18:50.043164,NSE,legitimate,0.7634952946586212,High,High,Verified
ann_0652,ITC,Company discovers oil reserves worth ₹1 lakh crore in Rajasthan,2025-08-15 22:18:50.043172,BSE,fraudulent,0.3392207290640196,Low,Low,Unverified
ann_0653,ITC,Company signs MoU with Google for strategic collaboration,2025-06-15 22:18:50.043180,Company Website,legitimate,0.9107996795334272,Medium,High,Verified
ann_0654,Bharti Airtel,Board meeting scheduled to consider quarterly results on 2025-09-15,2025-06-06 22:18:50.043188,Company Website,legitimate,0.9426945290325334,High,High,Verified
ann_0655,Wipro,Board meeting scheduled to consider quarterly results on 2025-09-07,2025-07-03 22:18:50.043196,Company Website,legitimate,0.7898125739262408,High,High,Verified
ann_0656,State Bank of India,Dividend of ₹42 per share declared for shareholders,2025-08-22 22:18:50.043204,PR Agency,legitimate,0.7732760268047019,High,High,Verified
ann_0657,HDFC Bank,Company launches new product line for retail market,2025-07-10 22:18:50.043212,NSE,legitimate,0.8739418015399103,High,High,Verified
ann_0658,HUL,QQ4 results show 8% growth in revenue,2025-08-11 22:18:50.043221,News Portal,legitimate,0.854944829026413,High,High,Verified
ann_0659,Bharti Airtel,Company signs MoU with Microsoft for strategic collaboration,2025-07-15 22:18:50.043229,News Portal,legitimate,0.8793888785355211,High,High,Verified
ann_0660,Reliance Industries,Board approves bonus issue in ratio 1:1,2025-07-26 22:18:50.043237,PR Agency,legitimate,0.7481872846267973,Low,High,Verified
ann_0661,Wipro,Rights issue approved by board at ₹407 per share,2025-09-01 22:18:50.043244,Company Website,legitimate,0.9115021938280402,Low,High,Verified
ann_0662,Asian Paints,Exclusive mining rights granted in Antarctica,2025-09-03 22:18:50.043252,BSE,fraudulent,0.18068200063035567,Low,Low,Unverified
ann_0663,Wipro,"Secret government contract worth ₹50,000 crore finalized",2025-08-25 22:18:50.043259,Company Website,fraudulent,0.16581415064783767,High,Low,Unverified
ann_0664,HDFC,Company receives regulatory approval for research project,2025-07-22 22:18:50.043268,News Portal,legitimate,0.7762471020839982,High,High,Verified
ann_0665,Bharti Airtel,Company signs MoU with Google for strategic collaboration,2025-07-22 22:18:50.043275,PR Agency,legitimate,0.9216746866882786,Low,High,Verified
ann_0666,TCS,Board approves bonus issue in ratio 1:1,2025-08-18 22:18:50.043284,News Portal,legitimate,0.9180837833288801,Low,High,Verified
ann_0667,Asian Paints,Rights issue approved by board at ₹231 per share,2025-06-30 22:18:50.043291,BSE,legitimate,0.8732067477237104,Low,High,Verified
ann_0668,HDFC Bank,Board approves bonus issue in ratio 1:1,2025-07-11 22:18:50.043299,Company Website,legitimate,0.7668347668743586,Low,High,Verified
ann_0669,Infosys,Board meeting scheduled to consider quarterly results on 2025-09-12,2025-07-22 22:18:50.043307,News Portal,legitimate,0.7706869488088369,Medium,High,Verified
ann_0670,Bharti Airtel,URGENT: Stock split announced in ratio 10:1 effective immediately,2025-07-10 22:18:50.043315,BSE,fraudulent,0.2752174784279705,Medium,Low,Unverified
ann_0671,Bharti Airtel,Board meeting scheduled to consider quarterly results on 2025-09-06,2025-07-14 22:18:50.043332,News Portal,legitimate,0.7522220897755065,Low,High,Verified
ann_0672,HDFC Bank,Dividend of ₹49 per share declared for shareholders,2025-06-22 22:18:50.043340,News Portal,legitimate,0.9289678709195746,Medium,High,Verified
ann_0673,Maruti Suzuki,Annual general meeting scheduled for 2025-09-17,2025-06-21 22:18:50.043349,News Portal,legitimate,0.8652123924894151,Low,High,Verified
ann_0674,ITC,Board meeting scheduled to consider quarterly results on 2025-09-10,2025-06-08 22:18:50.043438,News Portal,legitimate,0.7398367844466931,Medium,High,Verified
ann_0675,Kotak Mahindra Bank,Company signs MoU with IBM for strategic collaboration,2025-08-01 22:18:50.043446,NSE,legitimate,0.7479385566240241,High,High,Verified
ann_0676,Kotak Mahindra Bank,Board recommends final dividend of ₹27 per share,2025-08-09 22:18:50.043454,PR Agency,legitimate,0.7694092098413071,High,High,Verified
ann_0677,ICICI Bank,Board recommends final dividend of ₹49 per share,2025-08-06 22:18:50.043461,Company Website,legitimate,0.8953656525733275,Low,High,Verified
ann_0678,ITC,URGENT: Stock split announced in ratio 10:1 effective immediately,2025-07-04 22:18:50.043469,PR Agency,fraudulent,0.20594392543804385,Medium,Low,Unverified
ann_0679,Bharti Airtel,Company receives regulatory approval for infrastructure project,2025-08-01 22:18:50.043477,Company Website,legitimate,0.7855099458980668,High,High,Verified
ann_0680,ITC,Dividend of ₹14 per share declared for shareholders,2025-07-09 22:18:50.043485,NSE,legitimate,0.8590714887685588,Medium,High,Verified
ann_0681,Larsen & Toubro,Merger with Tesla confirmed - stock to increase 1000%,2025-06-21 22:18:50.043492,NSE,fraudulent,0.18199510399318244,High,Low,Unverified
ann_0682,Bharti Airtel,Company launches new product line for technology market,2025-06-06 22:18:50.043501,NSE,legitimate,0.764187471451119,High,High,Verified
ann_0683,ICICI Bank,Rights issue approved by board at ₹935 per share,2025-06-08 22:18:50.043509,News Portal,legitimate,0.8317786521796139,High,High,Verified
ann_0684,TCS,Board meeting scheduled to consider quarterly results on 2025-09-18,2025-07-24 22:18:50.043516,News Portal,legitimate,0.7170613758092017,Medium,High,Verified
ann_0685,Wipro,Company signs MoU with Oracle for strategic collaboration,2025-07-01 22:18:50.043524,News Portal,legitimate,0.7844614097748381,High,High,Verified
ann_0686,Larsen & Toubro,Dividend of ₹16 per share declared for shareholders,2025-08-06 22:18:50.043532,PR Agency,legitimate,0.8376182280946118,High,High,Verified
ann_0687,TCS,Company launches new product line for retail market,2025-07-30 22:18:50.043540,PR Agency,legitimate,0.8302724423211936,Medium,High,Verified
ann_0688,Infosys,Exclusive mining rights granted in Antarctica,2025-08-26 22:18:50.043547,News Portal,fraudulent,0.12373831217714062,Medium,Low,Unverified
ann_0689,State Bank of India,Rights issue approved by board at ₹624 per share,2025-07-22 22:18:50.043555,NSE,legitimate,0.7625631599689701,Medium,High,Verified
ann_0690,Bharti Airtel,URGENT: Stock split announced in ratio 10:1 effective immediately,2025-07-27 22:18:50.043563,BSE,fraudulent,0.3808662615490934,Low,Low,Unverified
ann_0691,ICICI Bank,Annual general meeting scheduled for 2025-09-16,2025-07-28 22:18:50.043572,NSE,legitimate,0.9057673265452375,High,High,Verified
ann_0692,Wipro,Company signs MoU with Google for strategic collaboration,2025-08-01 22:18:50.043580,BSE,legitimate,0.9155476189087449,Low,High,Verified
ann_0693,HDFC,Exclusive mining rights granted in Antarctica,2025-06-20 22:18:50.043588,NSE,fraudulent,0.17455882016748409,Low,Low,Unverified
ann_0694,Titan Company,Board recommends final dividend of ₹24 per share,2025-06-17 22:18:50.043596,NSE,legitimate,0.8857447616719114,Low,High,Verified
ann_0695,HDFC,Board approves bonus issue in ratio 1:1,2025-09-04 22:18:50.043604,BSE,legitimate,0.8896427941992349,Medium,High,Verified
ann_0696,HDFC,URGENT: Stock split announced in ratio 10:1 effective immediately,2025-08-19 22:18:50.043611,BSE,fraudulent,0.17118841187101513,Low,Low,Unverified
ann_0697,ICICI Bank,Board meeting scheduled to consider quarterly results on 2025-09-16,2025-08-21 22:18:50.043619,NSE,legitimate,0.7490877356818093,Medium,High,Verified
ann_0698,Bharti Airtel,Company receives regulatory approval for research project,2025-06-16 22:18:50.043627,Company Website,legitimate,0.74826320989432,Medium,High,Verified
ann_0699,HUL,QQ2 results show 21% growth in revenue,2025-08-24 22:18:50.043634,PR Agency,legitimate,0.8726979620303756,High,High,Verified
ann_0700,Maruti Suzuki,Board approves bonus issue in ratio 1:1,2025-06-19 22:18:50.043644,BSE,legitimate,0.8441358918410499,Medium,High,Verified
ann_0701,Maruti Suzuki,Board approves bonus issue in ratio 1:1,2025-07-02 22:18:50.043654,PR Agency,legitimate,0.918263428976327,High,High,Verified
ann_0702,Larsen & Toubro,Board recommends final dividend of ₹19 per share,2025-06-13 22:18:50.043662,News Portal,legitimate,0.8967197270744209,High,High,Verified
ann_0703,HDFC Bank,Company launches new product line for automobile market,2025-08-03 22:18:50.043670,NSE,legitimate,0.9242890169532475,High,High,Verified
ann_0704,ICICI Bank,Exclusive mining rights granted in Antarctica,2025-06-30 22:18:50.043678,PR Agency,fraudulent,0.14396739211053816,Medium,Low,Unverified
ann_0705,HDFC,Dividend of ₹35 per share declared for shareholders,2025-08-30 22:18:50.043686,NSE,legitimate,0.7892049344589117,High,High,Verified
ann_0706,Bharti Airtel,Board approves bonus issue in ratio 1:1,2025-08-06 22:18:50.043693,News Portal,legitimate,0.7865033935913388,High,High,Verified
ann_0707,Larsen & Toubro,Company launches new product line for healthcare market,2025-08-10 22:18:50.043701,BSE,legitimate,0.8381678219027995,High,High,Verified
ann_0708,Larsen & Toubro,Rights issue approved by board at ₹471 per share,2025-07-04 22:18:50.043708,PR Agency,legitimate,0.7310851502493524,Medium,High,Verified
ann_0709,Kotak Mahindra Bank,Company receives regulatory approval for manufacturing project,2025-08-13 22:18:50.043716,News Portal,legitimate,0.8749211011291098,Medium,High,Verified
ann_0710,HDFC,QQ1 results show 18% growth in revenue,2025-06-07 22:18:50.043724,Company Website,legitimate,0.8368850547934504,Medium,High,Verified
ann_0711,HDFC,QQ3 results show 23% growth in revenue,2025-06-26 22:18:50.043736,Company Website,legitimate,0.7923495185458156,High,High,Verified
ann_0712,Maruti Suzuki,Merger with Tesla confirmed - stock to increase 1000%,2025-06-21 22:18:50.043744,NSE,fraudulent,0.2531978390249381,Medium,Low,Unverified
ann_0713,HDFC,Rights issue approved by board at ₹467 per share,2025-08-15 22:18:50.043751,PR Agency,legitimate,0.8788853565025642,Low,High,Verified
ann_0714,Kotak Mahindra Bank,Dividend of ₹47 per share declared for shareholders,2025-07-21 22:18:50.043759,NSE,legitimate,0.7843926080946059,Medium,High,Verified
ann_0715,Titan Company,Company launches new product line for technology market,2025-06-14 22:18:50.043767,PR Agency,legitimate,0.7187515163588742,Low,High,Verified
ann_0716,HUL,QQ2 results show 18% growth in revenue,2025-07-26 22:18:50.043776,NSE,legitimate,0.8371896726166682,Medium,High,Verified
ann_0717,State Bank of India,Company receives regulatory approval for research project,2025-07-29 22:18:50.043784,Company Website,legitimate,0.8677933608935586,High,High,Verified
ann_0718,HUL,Annual general meeting scheduled for 2025-09-23,2025-06-23 22:18:50.043792,Company Website,legitimate,0.8482714972932944,High,High,Verified
ann_0719,Kotak Mahindra Bank,Company signs MoU with Microsoft for strategic collaboration,2025-07-09 22:18:50.043799,News Portal,legitimate,0.7132211286881349,High,High,Verified
ann_0720,Wipro,Company launches new product line for automobile market,2025-09-01 22:18:50.043807,PR Agency,legitimate,0.7205704337661603,Low,High,Verified
ann_0721,TCS,Board recommends final dividend of ₹16 per share,2025-06-26 22:18:50.043815,BSE,legitimate,0.9311125731691906,High,High,Verified
ann_0722,Titan Company,Rights issue approved by board at ₹178 per share,2025-06-19 22:18:50.043823,PR Agency,legitimate,0.7873688180642436,Low,High,Verified
ann_0723,Titan Company,Board approves bonus issue in ratio 1:1,2025-07-05 22:18:50.043830,Company Website,legitimate,0.7366563107391737,High,High,Verified
ann_0724,Larsen & Toubro,Board approves bonus issue in ratio 1:1,2025-09-04 22:18:50.043837,PR Agency,legitimate,0.7318366085230201,High,High,Verified
